Account_ID,Report_Date,Exposure_Amount,Risk_Weight,Country_Code,Currency,Counterparty_Type,Product_Type,Exposure_Class,Credit_Quality_Step,Maturity_Months,Is_Collateralized,Capital_Requirement,RWA,Exposure_to_Capital_Ratio,Injected_Rule_Anomaly,Injected_ML_Only_Anomaly,DQ_RULE_SCORE,RULE_ANOMALY_FLAG,ROW_ID,ML_SCORE,ML_ANOMALY_FLAG,FINAL_ANOMALY_FLAG
1118,31-03-2025,20793.19821,0.439152005,SG,USD,Sovereign,Derivative,Sovereign,2,189,0,730.5099745,9131.374682,28.42503716,0,0,0,0,1118,0.053277264,0,0
7649,31-03-2025,8125.574501,0.318158089,ES,INR,Sovereign,Repo,Bank,2,189,0,206.8173802,2585.217252,39.09959068,0,0,0,0,7649,0.096602226,0,0
7980,31-03-2025,3961.157983,0.834054324,GB,GBP,Bank,Repo,Retail,4,118,0,264.3056754,3303.820943,14.93054371,0,0,0,0,7980,0.073057035,0,0
3667,31-03-2025,45769.82236,0.456346986,DE,SGD,Retail,Loan,Bank,7,97,0,1670.95364,20886.9205,27.37505471,0,0,0,0,3667,0.095807889,0,0
3245,31-03-2025,18530.96253,0.501368743,GB,EUR,Bank,Bond,Retail,8,193,0,743.267632,9290.845399,24.8982513,0,0,0,0,3245,0.087992155,0,0
6532,31-03-2025,,0.379685526,IN,XXX,Corporate,Repo,Retail,7,141,0,1059.870222,13248.37777,32.89094888,1,0,2,1,6532,0.13778441,0,1
1320,31-03-2025,18270.23838,0.882406097,IT,INR,Corporate,Bond,Sovereign,2,142,0,1289.74158,16121.76974,14.15483833,0,0,0,0,1320,0.095159606,0,0
780,31-03-2025,40973.14363,0.347417504,HK,HKD,Retail,Loan,Retail,6,119,0,1138.782982,14234.78728,35.94819739,0,0,0,0,780,0.063123713,0,0
7970,31-03-2025,38331.13548,0.05,HK,USD,Retail,Derivative,Sovereign,1,300,1,153.3245419,1916.556774,248.3800373,0,1,0,0,7970,0.239024462,1,1
7464,31-03-2025,6962.674112,0.556342893,IN,SGD,Sovereign,Loan,Retail,8,249,0,309.8907407,3873.634259,22.39588768,0,0,0,0,7464,0.099864403,0,0
4321,31-03-2025,21593.04097,0.972111667,IT,INR,Retail,Bond,Bank,3,318,0,1679.267765,20990.84706,12.85095235,0,0,0,0,4321,0.117492917,0,0
3910,31-03-2025,10543.13129,0.117369219,US,HKD,Bank,Loan,Sovereign,6,342,1,98.9951268,1237.439085,105.436451,1,0,1,1,3910,0.207983771,0,1
3910,31-03-2025,10543.13129,0.117369219,US,HKD,Bank,Loan,Sovereign,6,342,1,98.9951268,1237.439085,105.436451,1,0,1,1,3910,0.207983771,0,1
434,31-03-2025,45140.8218,0.418839149,IT,INR,Bank,Derivative,Retail,2,29,0,1512.539472,18906.7434,29.82467431,0,0,0,0,434,0.106304234,0,0
654,31-03-2025,7284.281535,0.217628428,FR,EUR,Bank,Repo,Bank,6,154,0,126.8213394,1585.266742,56.98799254,0,0,0,0,654,0.092020765,0,0
2478,31-03-2025,94208.02644,0.221840736,ES,GBP,Corporate,Repo,Retail,7,255,0,1671.934237,20899.17796,56.31304827,0,0,0,0,2478,0.087795024,0,0
4101,31-03-2025,4913.678564,0.82558869,US,SGD,Retail,Derivative,Corporate,2,313,0,324.5341957,4056.677447,15.09420094,0,0,0,0,4101,0.145651337,0,0
3716,31-03-2025,18804.39984,0.882513205,HK,INR,Retail,Repo,Corporate,7,36,0,1327.610494,16595.13117,14.15343318,0,0,0,0,3716,0.124526564,0,0
4762,31-03-2025,42995.04393,0.244463874,DE,HKD,Retail,Repo,Bank,1,115,0,840.8587993,10510.73499,51.07156208,0,0,0,0,4762,0.112457314,0,0
7296,31-03-2025,14487.42853,0.53343015,FR,GBP,Corporate,Bond,Sovereign,6,182,1,618.2424935,7728.031169,23.39540436,0,0,0,0,7296,0.062859605,0,0
4713,31-03-2025,33177.79543,0.774347803,SG,GBP,Retail,Bond,Corporate,3,140,0,2055.29224,25691.153,16.13476663,0,0,0,0,4713,0.08623407,0,0
4386,31-03-2025,14700.51796,0.412965804,FR,INR,Bank,Repo,Retail,8,243,1,485.6648975,6070.811218,30.20665356,0,0,0,0,4386,0.118763662,0,0
7950,31-03-2025,22222.43634,0.199941749,HK,HKD,Bank,Loan,Sovereign,8,352,0,355.4554224,4443.19278,62.3428203,0,0,0,0,7950,0.122680385,0,0
5993,31-03-2025,8116.815892,0.916818134,ES,HKD,Retail,Loan,Retail,7,35,0,595.3315197,7441.643996,13.61124747,0,0,0,0,5993,0.109443839,0,0
2887,31-03-2025,13013.62473,0.136017677,US,EUR,Corporate,Derivative,Corporate,7,174,0,141.60664,1770.083,91.25539122,0,0,0,0,2887,0.158080892,0,0
6579,31-03-2025,28388.43994,0.367898055,IT,HKD,Retail,Bond,Corporate,7,323,1,835.5241477,10444.05185,33.93618703,0,0,0,0,6579,0.120547657,0,0
3239,31-03-2025,38331.13548,0.05,FR,HKD,Corporate,Derivative,Bank,1,300,1,153.3245419,1916.556774,248.3800373,0,1,0,0,3239,0.215838599,1,1
5953,31-03-2025,10758.23204,0.721118213,ES,USD,Bank,Derivative,Retail,2,30,0,620.6365652,7757.957065,17.30630507,0,0,0,0,5953,0.080975866,0,0
6612,31-03-2025,57670.60549,0.650800844,NL,SGD,Sovereign,Derivative,Bank,8,206,0,3002.566297,37532.07872,19.20071002,0,0,0,0,6612,0.119262624,0,0
3102,31-03-2025,51821.25431,0.190297948,DE,SGD,Sovereign,Bond,Retail,4,46,0,788.9182682,9861.478353,65.60331163,0,0,0,0,3102,0.077763722,0,0
5679,31-03-2025,31562.94153,0.158386274,HK,USD,Sovereign,Derivative,Retail,4,290,1,399.9309366,4999.136708,78.72413588,0,0,0,0,5679,0.125476613,0,0
3379,31-03-2025,36532.79223,0.331607789,GB,INR,Retail,Repo,Sovereign,6,62,0,969.1646776,12114.55847,37.65627947,0,0,1,1,3379,0.092774138,0,1
3379,31-03-2025,36532.79223,0.331607789,GB,INR,Retail,Repo,Sovereign,6,62,0,969.1646776,12114.55847,37.65627947,0,0,1,1,3379,0.092774138,0,1
571,31-03-2025,22435.91673,0.599516672,IT,GBP,Corporate,Bond,Bank,3,19,0,1076.05649,13450.70613,20.83077066,0,0,0,0,571,0.081165354,0,0
1449,31-03-2025,75984.37997,0.805997388,NL,HKD,Bank,Loan,Bank,2,284,0,4899.456942,61243.21177,15.50557037,0,0,0,0,1449,0.156136456,0,0
4270,31-03-2025,55793.35107,0.494019578,HK,HKD,Corporate,Loan,Bank,3,35,0,2205.040621,27563.00776,25.29117123,0,0,0,0,4270,0.101827208,0,0
4587,31-03-2025,61176.31555,0.621849467,DE,USD,Bank,Repo,Retail,5,2,1,3043.396738,38042.45923,20.0947251,0,0,0,0,4587,0.130284827,0,0
4380,31-03-2025,10132.47468,0.490355095,HK,EUR,Bank,Loan,Bank,2,198,0,397.4808464,4968.51058,25.42775838,0,0,0,0,4380,0.076239551,0,0
4402,31-03-2025,64339.55377,0.638374491,HK,GBP,Retail,Derivative,Retail,5,263,0,3285.818389,41072.72987,19.57502549,0,0,0,0,4402,0.086691952,0,0
6712,31-03-2025,91927.9284,0.115409877,HK,SGD,Bank,Derivative,Bank,1,284,0,848.7512743,10609.39093,108.1821601,0,0,0,0,6712,0.163423024,0,0
1746,31-03-2025,27955.49283,0.199987488,NL,HKD,Bank,Derivative,Sovereign,8,293,1,447.2599029,5590.748786,62.36447349,0,0,0,0,1746,0.128885799,0,0
2742,31-03-2025,35006.48224,0.823376777,DE,EUR,Sovereign,Derivative,Sovereign,1,203,1,2305.881961,28823.52451,15.17480427,0,0,0,0,2742,0.113077042,0,0
1591,31-03-2025,7539.121845,0.739130534,GB,GBP,Retail,Derivative,Sovereign,5,149,0,445.7916123,5572.395154,16.87391087,0,0,0,0,1591,0.044555981,0,0
7758,31-03-2025,223605.0911,0.884899368,IT,EUR,Retail,Derivative,Corporate,3,332,0,15829.4403,197868.0038,14.1250077,0,0,0,0,7758,0.332721086,1,1
3969,31-03-2025,165259.9736,0.835285043,ES,INR,Sovereign,Loan,Bank,5,232,1,11043.13473,138039.1841,14.9635963,0,0,0,0,3969,0.226681869,1,1
288,31-03-2025,,0.854791439,GB,HKD,Bank,Bond,Bank,6,100,0,2712.675758,33908.44698,14.61806136,1,0,1,1,288,0.100047554,0,1
1739,31-03-2025,56971.56667,0.671422812,DE,EUR,Sovereign,Loan,Corporate,4,43,0,3060.160759,38252.00948,18.61109924,0,0,0,0,1739,0.088286409,0,0
7053,31-03-2025,62947.04155,0.417236255,GB,HKD,Bank,Loan,Retail,6,207,1,2101.10303,26263.78787,29.9447937,0,0,0,0,7053,0.109677881,0,0
7205,31-03-2025,3851.921515,0.49990165,DE,SGD,Sovereign,Repo,Bank,8,286,1,154.0465538,1925.581923,24.84364483,0,0,0,0,7205,0.139139148,0,0
6252,31-03-2025,15400.7589,0.378394097,FR,EUR,Corporate,Derivative,Corporate,4,183,1,466.2045004,5827.556255,32.9636356,0,0,0,0,6252,0.080580387,0,0
5908,31-03-2025,1212.556379,0.236535954,SG,HKD,Sovereign,Repo,Retail,6,148,0,22.94505439,286.8131799,50.63911568,0,0,0,0,5908,0.101763083,0,0
7621,31-03-2025,9874.669946,0.676660023,DE,EUR,Retail,Repo,Corporate,1,173,0,534.5435517,6681.794397,18.43859368,0,0,0,0,7621,0.088796215,0,0
4329,31-03-2025,120503.7297,0.626589909,US,HKD,Corporate,Loan,Retail,2,278,0,6040.513677,75506.42097,19.94594999,0,0,0,0,4329,0.206575827,0,0
4735,31-03-2025,29464.67492,0.796794002,IT,HKD,Bank,Bond,Sovereign,5,210,1,1878.1821,23477.27625,15.67952085,0,0,0,0,4735,0.084039123,0,0
2828,31-03-2025,20702.21525,0.757509643,US,USD,Retail,Repo,Corporate,5,180,1,1254.570216,15682.12769,16.48829751,0,0,0,0,2828,0.11314945,0,0
1685,31-03-2025,6774.766694,0.836123163,GB,GBP,Bank,Bond,Retail,6,72,0,453.1631488,5664.53936,14.91703304,0,0,0,0,1685,0.073649195,0,0
5326,31-03-2025,21825.13675,0.674672542,FR,GBP,Corporate,Bond,Sovereign,7,315,1,1177.985639,14724.82048,18.51179186,0,0,0,0,5326,0.087794927,0,0
1339,31-03-2025,14940.3843,0.383028972,IN,INR,Corporate,Derivative,Bank,1,344,0,457.8080036,5722.600045,32.56347794,0,0,0,0,1339,0.132221649,0,0
4295,31-03-2025,73615.29936,0.927486641,US,INR,Bank,Loan,Corporate,4,317,1,1638.652961,68277.20669,13.47481614,1,0,1,1,4295,0.188913004,0,1
2743,31-03-2025,23006.0998,0.597678027,DE,GBP,Corporate,Derivative,Bank,7,10,1,1100.019228,13750.24035,20.89527523,0,0,0,0,2743,0.133546311,0,0
3967,31-03-2025,30064.78978,0.606493064,SG,INR,Retail,Loan,Corporate,6,61,0,1458.726917,18234.08646,20.59617414,0,0,0,0,3967,0.105470363,0,0
6691,31-03-2025,35353.24464,0.632266672,ES,GBP,Retail,Repo,Corporate,6,341,0,536.4642797,22352.67832,19.75908941,1,0,1,1,6691,0.069953455,0,1
4020,31-03-2025,20169.13523,0.113873463,ES,EUR,Sovereign,Repo,Corporate,4,254,0,183.7383413,2296.729266,109.1767691,0,0,0,0,4020,0.150290587,0,0
4897,31-03-2025,4070.39291,0.445487458,HK,EUR,Retail,Repo,Corporate,4,181,0,145.0647193,1813.308991,27.86705051,0,0,0,0,4897,0.098685841,0,0
2903,31-03-2025,12458.60804,0.958215001,GB,USD,Retail,Repo,Sovereign,2,250,1,955.0420096,11938.02512,13.03144414,0,0,0,0,2903,0.086949118,0,0
2259,31-03-2025,1629.105131,0.581973294,ES,USD,Corporate,Repo,Bank,8,263,0,75.84765438,948.0956798,21.19915232,0,0,0,0,2259,0.12254588,0,0
4731,31-03-2025,,0.274809637,IN,EUR,Sovereign,Loan,Corporate,5,101,0,147.4709615,1843.387018,45.1796691,1,0,1,1,4731,0.116935163,0,1
2987,31-03-2025,19482.8733,0.254361698,US,SGD,Bank,Derivative,Sovereign,6,324,1,396.4557386,4955.696733,49.01897597,0,0,0,0,2987,0.139329687,0,0
4959,31-03-2025,,0.702548719,ES,SGD,Retail,Repo,Bank,8,131,0,1175.804529,14697.55661,17.77724118,1,0,1,1,4959,0.079699588,0,1
2122,31-03-2025,48271.87094,0.469938309,GB,USD,Corporate,Derivative,Retail,4,289,1,1814.784112,22684.8014,26.58458714,0,0,0,0,2122,0.106879623,0,0
6716,31-03-2025,34920.34415,0.994520789,HK,HKD,Corporate,Repo,Sovereign,8,79,1,2778.320659,34729.00823,12.56434519,0,0,0,0,6716,0.102646939,0,0
3342,31-03-2025,17280.23641,0.107290847,FR,SGD,Bank,Derivative,Corporate,7,329,1,148.3208967,1854.011209,115.7255065,0,0,0,0,3342,0.217680916,1,1
1216,31-03-2025,76706.52632,0.220049755,IT,HKD,Retail,Bond,Bank,6,308,0,1350.340188,16879.25235,56.76329838,0,0,1,1,1216,0.12863038,0,1
1216,31-03-2025,76706.52632,0.220049755,IT,HKD,Retail,Bond,Bank,6,308,0,1350.340188,16879.25235,56.76329838,0,0,1,1,1216,0.12863038,0,1
1565,31-03-2025,46020.5768,0.23354684,FR,GBP,Retail,Loan,Retail,2,188,0,859.8368243,10747.9603,53.46027899,0,0,0,0,1565,0.060013567,0,0
3067,31-03-2025,127380.3882,0.665275129,GB,SGD,Retail,Loan,Retail,6,5,1,6779.440336,84743.00419,18.78644777,0,0,1,1,3067,0.244843129,1,1
3067,31-03-2025,127380.3882,0.665275129,GB,SGD,Retail,Loan,Retail,6,5,1,6779.440336,84743.00419,18.78644777,0,0,1,1,3067,0.244843129,1,1
4746,31-03-2025,16562.65503,0.900742348,FR,GBP,Sovereign,Loan,Retail,2,203,0,1193.494783,14918.68478,13.86582451,0,0,0,0,4746,0.092839006,0,0
3911,31-03-2025,5349.363218,0.688088732,ES,INR,Sovereign,Derivative,Bank,4,152,0,294.4669242,3680.836552,18.1047785,0,0,0,0,3911,0.043276971,0,0
7768,31-03-2025,3928.206303,0.485358119,DE,XXX,Bank,Bond,Retail,4,19,0,152.5269457,1906.586821,25.58642905,1,0,1,1,7768,0.127698649,0,1
2186,31-03-2025,102071.9975,0.811066714,ES,SGD,Sovereign,Derivative,Retail,5,113,0,6622.975972,82787.19965,15.40947581,0,0,0,0,2186,0.117722819,0,0
6684,31-03-2025,20928.79638,0.208619621,IN,EUR,Corporate,Bond,Bank,1,293,0,349.2926056,4366.157571,59.74661196,0,0,0,0,6684,0.165867468,0,0
1232,31-03-2025,5598.1811,0.317667652,IT,INR,Sovereign,Bond,Retail,2,141,0,142.2688838,1778.361048,39.07464727,0,0,0,0,1232,0.088428438,0,0
7022,31-03-2025,4335.133696,0.670633276,DE,GBP,Sovereign,Derivative,Sovereign,3,61,0,232.582793,2907.284913,18.55930242,0,0,0,0,7022,0.057633805,0,0
1259,31-03-2025,10883.33658,0.390533048,NL,SGD,Corporate,Loan,Retail,5,303,1,340.0242085,4250.302606,31.91367741,0,0,0,0,1259,0.099788448,0,0
2255,31-03-2025,-6295.601888,0.844732864,IN,EUR,Sovereign,Derivative,Retail,2,66,0,425.448145,5318.101812,14.76287788,1,0,1,1,2255,0.097999941,0,1
1952,31-03-2025,77801.92873,0.320056748,IN,GBP,Bank,Derivative,Corporate,4,281,0,1992.082581,24901.03227,39.03597847,0,0,0,0,1952,0.102486723,0,0
7585,31-03-2025,42724.85155,0.767604998,ES,INR,Corporate,Bond,Retail,5,41,0,2623.664766,32795.80958,16.27821278,0,0,0,0,7585,0.094420652,0,0
114,31-03-2025,258652.8547,0.462600621,IN,SGD,Retail,Repo,Corporate,1,122,0,9572.2377,119652.9712,27.01832576,0,0,0,0,114,0.247030049,1,1
6919,31-03-2025,126870.9798,0.747785272,SG,GBP,Bank,Repo,Bank,1,24,1,7589.780008,94872.2501,16.71382647,0,0,0,0,6919,0.281732657,1,1
2510,31-03-2025,5869.601619,0.925341031,US,SGD,Corporate,Derivative,Sovereign,2,32,0,434.5106572,5431.383215,13.47751547,0,0,0,0,2510,0.0897055,0,0
5982,31-03-2025,111664.7872,0.711596676,GB,USD,Sovereign,Bond,Retail,4,136,1,6356.82331,79460.29137,17.56336748,0,0,0,0,5982,0.201656172,0,0
5494,31-03-2025,176779.827,0.710198214,US,EUR,Corporate,Repo,Corporate,6,46,0,10043.89739,125548.7174,17.59896793,0,0,0,0,5494,0.253641389,1,1
3081,31-03-2025,73169.33259,0.484211879,IN,INR,Corporate,Repo,Retail,7,140,0,2834.356799,35429.45999,25.80604057,0,0,0,0,3081,0.121368545,0,0
2549,31-03-2025,61168.23485,0.714481232,IN,EUR,Sovereign,Bond,Retail,2,44,0,3496.284465,43703.55581,17.49020861,0,0,0,0,2549,0.127389693,0,0
7938,31-03-2025,247403.9684,0.442400007,NL,GBP,Bank,Repo,Sovereign,2,238,0,8756.121381,109451.5173,28.25174594,0,0,0,0,7938,0.212647867,1,1
508,31-03-2025,9283.642229,0.862913078,ES,HKD,Sovereign,Repo,Corporate,7,206,1,640.8781034,8010.976292,14.46324805,0,0,0,0,508,0.121136364,0,0
5730,31-03-2025,20899.80132,0.407581842,GB,EUR,Bank,Derivative,Corporate,5,351,1,681.4703615,8518.379519,30.62374939,0,0,0,0,5730,0.172313019,0,0
4177,31-03-2025,21822.81887,0.213874223,HK,INR,Sovereign,Repo,Bank,3,202,1,373.3870737,4667.338421,58.28945602,0,0,0,0,4177,0.101615841,0,0
6851,31-03-2025,7183.787867,0.163395987,GB,USD,Retail,Repo,Corporate,8,237,0,93.90416893,1173.802112,75.69517702,0,0,0,0,6851,0.126957841,0,0
3662,31-03-2025,10635.18265,0.110463941,GB,HKD,Sovereign,Loan,Retail,4,343,0,93.98433526,1174.804191,111.9677537,0,0,0,0,3662,0.202753822,0,0
3617,31-03-2025,8218.93725,0.395293128,NL,SGD,Sovereign,Repo,Retail,4,317,0,259.9111533,3248.889416,31.50090422,0,0,0,0,3617,0.110941041,0,0
6077,31-03-2025,6134.276199,0.217950169,ES,USD,Bank,Repo,Bank,1,230,0,106.9573228,1336.966535,56.82130717,0,0,0,0,6077,0.118330465,0,0
4340,31-03-2025,16036.93066,0.291565694,DE,SGD,Sovereign,Derivative,Sovereign,7,85,1,374.0655052,4675.818815,42.75767949,0,0,0,0,4340,0.094882209,0,0
2851,31-03-2025,12730.18476,0.91782349,FR,HKD,Retail,Bond,Bank,1,131,0,934.7250079,11684.0626,13.60462171,0,0,0,0,2851,0.071609226,0,0
7901,31-03-2025,4974.789298,0.592403597,IT,INR,Bank,Repo,Corporate,6,329,0,235.7666461,2947.083077,21.01136025,0,0,0,0,7901,0.126982886,0,0
4351,31-03-2025,2874.91819,0.883043197,IT,GBP,Sovereign,Repo,Retail,1,102,0,203.094156,2538.676949,14.08623474,0,0,0,0,4351,0.13441821,0,0
7678,31-03-2025,601.1923273,1.5,IN,EUR,Bank,Loan,Bank,4,344,0,31.96435715,399.5544644,18.23764755,1,0,2,1,7678,0.21256305,1,1
351,31-03-2025,30058.70451,0.321830119,IN,GBP,Retail,Bond,Retail,5,324,0,773.9037151,9673.796438,38.79024442,0,0,0,0,351,0.072631597,0,0
7457,31-03-2025,8868.936873,0.264375078,HK,EUR,Retail,Loan,Sovereign,1,140,0,187.5780703,2344.725879,47.03058452,0,0,0,0,7457,0.142468967,0,0
2907,31-03-2025,14527.6004,0.25936383,IT,EUR,Corporate,Derivative,Bank,8,32,0,301.4347262,3767.934077,48.03549046,0,0,0,0,2907,0.157896959,0,0
5423,31-03-2025,55602.03614,0.818241925,IT,SGD,Corporate,Loan,Bank,8,252,0,3639.673365,45495.91706,15.2724594,0,0,0,0,5423,0.154315251,0,0
5835,31-03-2025,26484.34451,0.730658692,NL,SGD,Bank,Loan,Corporate,7,292,0,1548.081322,19351.01652,17.09680708,0,0,0,0,5835,0.088280076,0,0
2506,31-03-2025,9648.806134,0.469936703,NL,SGD,Sovereign,Bond,Bank,1,102,0,362.746251,4534.328138,26.52620091,0,0,0,0,2506,0.119483842,0,0
2621,31-03-2025,44556.19764,0.235663294,US,USD,Retail,Derivative,Sovereign,2,285,1,840.0208234,10500.26029,52.97870921,1,0,1,1,2621,0.108626406,0,1
2621,31-03-2025,44556.19764,0.235663294,US,USD,Retail,Derivative,Sovereign,2,285,1,840.0208234,10500.26029,52.97870921,1,0,1,1,2621,0.108626406,0,1
4424,31-03-2025,56719.29001,0.844904022,DE,INR,Retail,Bond,Bank,4,7,0,3833.7885,47922.35626,14.79072184,0,0,0,0,4424,0.122382411,0,0
1115,31-03-2025,25601.8247,0.395658149,IT,HKD,Corporate,Repo,Retail,6,25,0,810.3656454,10129.57057,31.55399152,0,0,0,0,1115,0.086210499,0,0
2847,31-03-2025,12223.71472,0.950388078,NL,SGD,Corporate,Derivative,Sovereign,2,11,0,929.3818187,11617.27273,13.1383852,0,0,0,0,2847,0.100474805,0,0
5769,31-03-2025,27040.07596,0.283963397,HK,INR,Corporate,Bond,Sovereign,4,95,1,614.2713465,7678.391832,43.94821262,0,0,0,0,5769,0.097678801,0,0
299,31-03-2025,49655.3848,0.510351567,SG,SGD,Retail,Bond,Sovereign,4,166,1,2027.336276,25341.70345,24.48084442,0,0,0,0,299,0.107793638,0,0
1676,31-03-2025,15957.42522,0.563992295,GB,INR,Bank,Loan,Corporate,7,121,0,719.9891892,8999.864866,22.13268306,0,0,0,0,1676,0.098408014,0,0
6475,31-03-2025,3534.468399,0.615308909,SG,SGD,Bank,Repo,Bank,7,52,1,173.9831914,2174.789893,20.19890236,0,0,0,0,6475,0.142115898,0,0
7732,31-03-2025,28098.60127,0.961742402,ES,SGD,Sovereign,Bond,Corporate,6,205,1,2161.889302,27023.61628,12.9912341,0,0,0,0,7732,0.09700793,0,0
3530,31-03-2025,7697.801814,0.875407856,FR,GBP,Sovereign,Derivative,Bank,2,283,0,161.7291883,6738.71618,14.25262058,1,0,1,1,3530,0.079505205,0,1
6222,31-03-2025,21326.871,0.334438821,US,GBP,Bank,Loan,Corporate,1,145,0,570.6026877,7132.533596,37.31065556,0,0,0,0,6222,0.1295449,0,0
6655,31-03-2025,-12770.75117,0.402367284,DE,EUR,Retail,Repo,Retail,5,79,0,411.0825966,5138.532457,30.99075591,1,0,1,1,6655,0.085737179,0,1
4630,31-03-2025,33702.29815,0.15872967,HK,EUR,Bank,Loan,Sovereign,2,35,1,427.9643736,5349.554671,78.56666012,0,0,0,0,4630,0.153924603,0,0
7049,31-03-2025,6176.156795,1.5,ES,EUR,Bank,Loan,Corporate,5,194,0,49.78887934,622.3609918,121.6045102,1,0,2,1,7049,0.221817368,1,1
230,31-03-2025,43460.06498,0.645685253,ES,HKD,Retail,Loan,Sovereign,8,207,0,2244.921843,28061.52304,19.35065778,0,0,0,0,230,0.062839115,0,0
77,31-03-2025,24029.72941,0.660264282,FR,USD,Retail,Loan,Bank,4,255,0,1269.277762,15865.97203,18.91690946,0,0,0,0,77,0.039558185,0,0
5618,31-03-2025,15898.6186,0.340123404,DE,USD,Retail,Repo,Retail,5,270,0,432.5993821,5407.492277,36.66660807,0,0,0,0,5618,0.040932007,0,0
5672,31-03-2025,23063.496,0.148075005,FR,USD,Retail,Bond,Retail,4,19,0,273.2101823,3415.127279,84.10882412,0,0,0,0,5672,0.11877235,0,0
7944,31-03-2025,34367.05007,0.920597092,FR,SGD,Sovereign,Derivative,Corporate,7,126,0,759.3169528,31638.20637,13.57278163,1,0,1,1,7944,0.125893013,0,1
7620,31-03-2025,32662.24902,0.246990169,IT,SGD,Bank,Repo,Retail,6,70,1,645.3803518,8067.254398,50.53100536,0,0,1,1,7620,0.130557959,0,1
7620,31-03-2025,32662.24902,0.246990169,IT,SGD,Bank,Repo,Retail,6,70,1,645.3803518,8067.254398,50.53100536,0,0,1,1,7620,0.130557959,0,1
2104,31-03-2025,67875.79599,0.934538383,DE,EUR,Sovereign,Bond,Sovereign,1,262,1,5074.602931,63432.53664,13.37295232,0,0,0,0,2104,0.193859227,0,0
6416,31-03-2025,11157.0462,0.402498682,SG,INR,Retail,Derivative,Sovereign,2,32,0,359.2557109,4490.696387,30.96979691,0,0,0,0,6416,0.103290395,0,0
3740,31-03-2025,5721.308907,0.955929632,ES,SGD,Corporate,Repo,Bank,6,212,0,131.2600493,5469.168719,13.04645811,1,0,1,1,3740,0.098871343,0,1
7844,31-03-2025,14834.58343,0.268091575,NL,INR,Corporate,Repo,Corporate,7,341,0,318.1621464,3977.02683,46.47977084,0,0,0,0,7844,0.135774411,0,0
4123,31-03-2025,57399.54265,0.526079018,ES,XXX,Corporate,Bond,Sovereign,2,18,1,2415.7356,30196.69501,23.75085741,1,0,1,1,4123,0.218364839,1,1
5662,31-03-2025,8756.810462,0.348769487,IT,HKD,Sovereign,Loan,Sovereign,6,154,1,244.3286634,3054.108293,35.69420035,0,0,0,0,5662,0.114600112,0,0
5459,31-03-2025,7814.144381,0.77221329,GB,EUR,Bank,Loan,Retail,2,250,0,144.8204673,6034.186139,16.15377456,1,0,1,1,5459,0.090570633,0,1
1615,31-03-2025,18389.22338,0.45936933,FR,HKD,Bank,Derivative,Retail,1,40,1,675.7956187,8447.445233,27.17101423,0,0,0,0,1615,0.118853319,0,0
608,31-03-2025,6344.510924,0.880972651,SG,EUR,Corporate,Bond,Sovereign,4,347,0,447.1472487,5589.340609,14.15720155,0,0,0,0,608,0.122952848,0,0
4002,31-03-2025,21349.77566,0.734670081,IN,HKD,Sovereign,Repo,Corporate,8,170,0,1254.803313,15685.04142,17.00089133,0,0,0,0,4002,0.113926057,0,0
7010,31-03-2025,93308.85761,0.232571211,FR,EUR,Bank,Repo,Sovereign,5,289,0,1736.076322,21700.95402,53.71603794,0,0,0,0,7010,0.095575224,0,0
1094,31-03-2025,23200.88923,1.5,SG,EUR,Corporate,Repo,Corporate,2,73,0,1234.212066,15427.65082,18.78291985,1,0,2,1,1094,0.136305045,0,1
7610,31-03-2025,20976.75427,0.432777257,US,EUR,Retail,Bond,Sovereign,4,53,0,726.2609742,9078.262177,28.84350325,0,0,0,0,7610,0.104700087,0,0
2623,31-03-2025,23952.46758,0.477882632,IN,GBP,Corporate,Loan,Corporate,6,87,0,915.7174595,11446.46824,26.12851684,0,0,0,0,2623,0.078481536,0,0
6606,31-03-2025,4017.174773,0.571937938,GB,USD,Bank,Loan,Corporate,4,333,0,183.8059725,2297.574656,21.73725621,0,0,0,0,6606,0.098036887,0,0
1627,31-03-2025,14082.35824,0.331287344,DE,EUR,Retail,Repo,Bank,8,136,0,373.2245648,4665.30706,37.63076924,0,0,1,1,1627,0.092876185,0,1
1627,31-03-2025,14082.35824,0.331287344,DE,EUR,Retail,Repo,Bank,8,136,0,373.2245648,4665.30706,37.63076924,0,0,1,1,1627,0.092876185,0,1
7747,31-03-2025,-91038.30321,0.386178445,US,HKD,Corporate,Loan,Sovereign,4,10,0,2812.562426,35157.03032,32.35695159,1,0,1,1,7747,0.153784919,0,1
204,31-03-2025,63183.72632,0.734316253,US,USD,Sovereign,Bond,Corporate,5,349,0,3711.74697,46396.83713,17.01805343,0,0,0,0,204,0.131481418,0,0
2388,31-03-2025,8740.886168,0.101083253,IT,INR,Retail,Repo,Bank,4,337,0,70.6845763,883.5572038,121.9353816,0,0,0,0,2388,0.197999601,0,0
3945,31-03-2025,14585.44299,0.268220768,HK,USD,Bank,Loan,Sovereign,4,310,1,312.969498,3912.118726,46.45496802,0,0,0,0,3945,0.084217294,0,0
7051,31-03-2025,57976.58314,0.269553684,IT,USD,Retail,Bond,Sovereign,3,249,0,1250.224126,15627.80158,46.33588972,0,0,0,0,7051,0.065196242,0,0
